Experiment,Family,Mean_KS,95% CI Low,95% CI High,Mean p-value,Median p-value
ha_based,PF18635,1.0,1.0,1.0,1.0,1.0
ha_based,PF00040,0.3037878787878788,0.15151515151515152,0.5,0.060136613843690116,0.004445364034573936
ha_based,PF12157,1.0,1.0,1.0,1.0,1.0
ha_based,PF00144,1.0,1.0,1.0,1.0,1.0
ha_based,PF01436,0.34374999999999994,0.17857142857142858,0.5714285714285714,0.17805161634646532,0.11103086649998889
ha_based,PF14976,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
ha_based,PF21481,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF15258,1.0,1.0,1.0,1.0,1.0
ha_based,PF17675,1.0,1.0,1.0,1.0,1.0
ha_based,PF06008,0.9254000000000001,0.7,1.0,0.0015832232782697175,1.0825088224469026e-05
ha_based,PF05739,0.9444242424242424,0.8181818181818182,1.0,2.4693161014689202e-18,1.9855339644390617e-33
ha_based,PF13913,0.6363999999999999,0.5,0.9,0.048104905929983316,0.05244755244755244
ha_based,PF00790,0.7338055555555555,0.5,0.8333333333333334,2.1892980485632128e-05,3.846806468659764e-10
ha_based,PF04810,0.9934666666666667,0.9333333333333333,1.0,7.862425856215339e-08,1.2893450075787698e-08
ha_based,PF18436,1.0,1.0,1.0,1.0,1.0
ha_based,PF16057,1.0,1.0,1.0,1.0,1.0
ha_based,PF00258,0.5174285714285715,0.35714285714285715,0.75,0.009384439520515361,0.0015178367819511198
ha_based,PF02919,1.0,1.0,1.0,1.0,1.0
ha_based,PF13522,0.661,0.3333333333333333,1.0,0.5811999999999998,0.6
ha_based,PF04326,0.733904761904762,0.38095238095238093,0.9523809523809523,0.0064131376730221686,3.16081952683007e-06
ha_based,PF00428,0.89,0.5,1.0,0.05655194805194805,0.0021645021645021645
ha_based,PF06387,0.9686666666666667,0.6666666666666666,1.0,0.14630000000000004,0.09999999999999999
ha_based,PF15037,0.9983333333333333,1.0,1.0,0.10250000000000002,0.09999999999999999
ha_based,PF02773,1.0,1.0,1.0,1.0,1.0
ha_based,PF21272,1.0,1.0,1.0,1.0,1.0
ha_based,PF08969,0.627,0.3333333333333333,1.0,0.6291999999999999,0.6
ha_based,PF17907,0.9657,0.8,1.0,0.0009206196280499686,1.0825088224469026e-05
ha_based,PF04679,0.992,1.0,1.0,0.11190000000000003,0.09999999999999999
ha_based,PF03747,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF08686,0.6117555555555555,0.4222222222222222,0.8444444444444444,8.738587119137603e-05,1.7999749527153028e-08
ha_based,PF02177,1.0,1.0,1.0,1.0,1.0
ha_based,PF06544,0.5486666666666667,0.3333333333333333,1.0,0.7365999999999999,0.6
ha_based,PF05843,1.0,1.0,1.0,1.0,1.0
ha_based,PF03172,0.9364000000000001,0.7,1.0,0.00168145012881855,1.0825088224469026e-05
ha_based,PF01565,0.696,0.3333333333333333,1.0,0.5317,0.6
ha_based,PF02787,1.0,1.0,1.0,1.0,1.0
ha_based,PF01849,0.6494666666666667,0.3333333333333333,0.8666666666666667,0.03509570122059714,0.0018373939965002021
ha_based,PF18375,1.0,1.0,1.0,1.0,1.0
ha_based,PF07966,0.9999333333333333,1.0,1.0,1.326736012798554e-08,1.2893450075787698e-08
ha_based,PF10228,1.0,1.0,1.0,1.0,1.0
ha_based,PF00149,0.499074074074074,0.3474358974358975,0.6381766381766382,4.332759015681736e-13,1.7522115512475114e-40
ha_based,PF03178,0.998,1.0,1.0,0.10300000000000001,0.09999999999999999
ha_based,PF05507,1.0,1.0,1.0,1.0,1.0
ha_based,PF16019,0.999,1.0,1.0,0.10150000000000002,0.09999999999999999
ha_based,PF02792,1.0,1.0,1.0,1.0,1.0
ha_based,PF15155,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF14749,1.0,1.0,1.0,1.0,1.0
ha_based,PF00446,1.0,1.0,1.0,1.0,1.0
ha_based,PF01981,1.0,1.0,1.0,1.0,1.0
ha_based,PF21679,1.0,1.0,1.0,1.0,1.0
ha_based,PF19520,1.0,1.0,1.0,1.0,1.0
ha_based,PF00373,0.35518173758865246,0.2490026595744681,0.45656028368794327,4.250336033114905e-18,3.885931419388763e-64
ha_based,PF02933,1.0,1.0,1.0,1.0,1.0
ha_based,PF00478,0.9978333333333333,1.0,1.0,0.0024740259740259744,0.0021645021645021645
ha_based,PF02037,0.32379411764705884,0.1323529411764706,0.5222426470588234,0.015938849310008163,1.0715897716540982e-06
ha_based,PF03915,1.0,1.0,1.0,1.0,1.0
ha_based,PF15898,0.9986666666666666,1.0,1.0,0.10200000000000001,0.09999999999999999
ha_based,PF02886,0.9891555555555556,0.9333333333333333,1.0,3.922531590879665e-21,1.9262734017643903e-26
ha_based,PF03153,1.0,1.0,1.0,1.0,1.0
ha_based,PF05875,0.9996666666666667,1.0,1.0,0.10050000000000002,0.09999999999999999
ha_based,PF14636,1.0,1.0,1.0,1.0,1.0
ha_based,PF04379,1.0,1.0,1.0,1.0,1.0
ha_based,PF08788,0.9993333333333333,1.0,1.0,0.10100000000000003,0.09999999999999999
ha_based,PF13878,1.0,1.0,1.0,1.0,1.0
ha_based,PF05334,1.0,1.0,1.0,1.0,1.0
ha_based,PF00285,1.0,1.0,1.0,1.0,1.0
ha_based,PF00297,0.7113333333333333,0.3333333333333333,1.0,0.5119999999999999,0.6
ha_based,PF13639,0.3135270588235294,0.18901960784313726,0.4219803921568627,6.763841452060663e-07,4.0772966350947397e-56
ha_based,PF04960,1.0,1.0,1.0,1.0,1.0
ha_based,PF03359,0.954,0.7,1.0,0.0008734330684795079,1.0825088224469026e-05
ha_based,PF01531,1.0,1.0,1.0,1.0,1.0
ha_based,PF10254,1.0,1.0,1.0,1.0,1.0
ha_based,PF00088,0.32328571428571423,0.25,0.4642857142857143,0.14635840692990376,0.11103086649998889
ha_based,PF01429,0.26169444444444445,0.1111111111111111,0.5,0.3332249901791572,0.2122866675915156
ha_based,PF10506,1.0,1.0,1.0,1.0,1.0
ha_based,PF04588,0.9847,0.9,1.0,0.00010848903418562857,1.0825088224469026e-05
ha_based,PF09727,0.5911666666666667,0.3333333333333333,0.8374999999999962,0.3375909090909091,0.14285714285714285
ha_based,PF08776,0.9993333333333334,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF04495,1.0,1.0,1.0,1.0,1.0
ha_based,PF00027,0.44332661290322584,0.3064516129032258,0.5706149193548387,8.752064632929504e-16,1.1044530544364066e-44
ha_based,PF00801,0.7355,0.3333333333333333,1.0,0.1933398268398268,0.025974025974025972
ha_based,PF02078,0.99,0.6666666666666666,1.0,0.11490000000000003,0.09999999999999999
ha_based,PF12474,1.0,1.0,1.0,1.0,1.0
ha_based,PF16172,0.9995,1.0,1.0,0.002235930735930736,0.0021645021645021645
ha_based,PF14787,0.9871666666666667,0.8333333333333334,1.0,0.004863636363636364,0.0021645021645021645
ha_based,PF08515,0.9832000000000001,0.8666666666666667,1.0,3.964993767306234e-07,1.2893450075787698e-08
ha_based,PF14916,0.9955,0.8333333333333334,1.0,0.002807359307359308,0.0021645021645021645
ha_based,PF04598,0.9018,0.6666666666666666,1.0,0.0002791907838650334,3.8680350227363097e-07
ha_based,PF05721,1.0,1.0,1.0,1.0,1.0
ha_based,PF03247,1.0,1.0,1.0,1.0,1.0
ha_based,PF14047,1.0,1.0,1.0,1.0,1.0
ha_based,PF00085,0.5567248677248678,0.4576719576719577,0.6455026455026455,8.298893772871546e-29,1.493690460358499e-54
ha_based,PF04089,0.8136666666666668,0.5777777777777777,0.9555555555555556,3.2308030587817224e-06,1.4931608716413796e-15
ha_based,PF16680,1.0,1.0,1.0,1.0,1.0
ha_based,PF13927,0.6843237410071943,0.6421619226358044,0.7237019080387863,0.0,0.0
ha_based,PF04000,0.9753333333333333,0.6666666666666666,1.0,0.13670000000000002,0.09999999999999999
ha_based,PF12347,0.5746666666666668,0.3333333333333333,0.8333333333333334,0.34786580086580077,0.474025974025974
ha_based,PF18517,1.0,1.0,1.0,1.0,1.0
ha_based,PF07474,1.0,1.0,1.0,1.0,1.0
ha_based,PF01121,1.0,1.0,1.0,1.0,1.0
ha_based,PF13879,0.999,1.0,1.0,0.10150000000000002,0.09999999999999999
ha_based,PF00340,0.9527222222222221,0.8333333333333334,1.0,1.3538929192198228e-09,3.254145066937839e-19
ha_based,PF07521,0.998,1.0,1.0,0.10300000000000001,0.09999999999999999
ha_based,PF06534,0.992,1.0,1.0,0.11190000000000003,0.09999999999999999
ha_based,PF15242,0.9973333333333333,1.0,1.0,0.10400000000000001,0.09999999999999999
ha_based,PF08205,0.9062019704433496,0.8644704433497536,0.9384236453201971,6.135716142861812e-150,3.722320930078876e-179
ha_based,PF21098,0.9973333333333334,1.0,1.0,0.002945887445887446,0.0021645021645021645
ha_based,PF02221,0.7491666666666668,0.3333333333333333,1.0,0.17148701298701297,0.025974025974025972
ha_based,PF13853,0.9079887985143046,0.8921342767813066,0.9217817767225369,0.0,0.0
ha_based,PF00277,0.9943333333333333,1.0,1.0,0.10850000000000001,0.09999999999999999
ha_based,PF04280,1.0,1.0,1.0,1.0,1.0
ha_based,PF06657,1.0,1.0,1.0,1.0,1.0
ha_based,PF13516,0.22702830188679246,0.1516690856313498,0.3091618287373004,3.179751013829273e-12,9.207673194975743e-32
ha_based,PF00864,0.9074761904761905,0.7142857142857143,1.0,5.7978446900508305e-05,1.5605902670238322e-10
ha_based,PF12706,1.0,1.0,1.0,1.0,1.0
ha_based,PF02738,1.0,1.0,1.0,1.0,1.0
ha_based,PF00683,0.9905714285714287,0.9047619047619048,1.0,3.841727354479239e-10,3.715691111961505e-12
ha_based,PF00552,0.8345357142857143,0.75,1.0,2.141289682075999e-08,9.988156664672076e-10
ha_based,PF13695,0.6765714285714285,0.5238095238095238,0.9059523809523798,0.001500982177066244,0.00010024313356518223
ha_based,PF06859,1.0,1.0,1.0,1.0,1.0
ha_based,PF00476,1.0,1.0,1.0,1.0,1.0
ha_based,PF00459,0.9238000000000001,0.7,1.0,0.0029232068241356168,1.0825088224469026e-05
ha_based,PF00956,0.8267947368421052,0.7105263157894737,0.9211842105263156,2.006103432575312e-39,7.039748947224191e-67
ha_based,PF02921,1.0,1.0,1.0,1.0,1.0
ha_based,PF00867,0.9985,1.0,1.0,0.002378787878787879,0.0021645021645021645
ha_based,PF16526,0.9998333333333332,1.0,1.0,0.002188311688311688,0.0021645021645021645
ha_based,PF01101,0.9995,1.0,1.0,1.1853471605793583e-05,1.0825088224469026e-05
ha_based,PF01210,1.0,1.0,1.0,1.0,1.0
ha_based,PF06473,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
ha_based,PF10509,1.0,1.0,1.0,1.0,1.0
ha_based,PF00075,0.7891111111111112,0.6222222222222222,0.9333333333333333,2.1514793610087357e-09,1.3604354608288125e-14
ha_based,PF12480,0.7634722222222222,0.6388888888888888,0.8888888888888888,6.447729062820279e-07,3.846806468659764e-10
ha_based,PF01296,1.0,1.0,1.0,1.0,1.0
ha_based,PF10300,0.9996666666666667,1.0,1.0,0.10050000000000002,0.09999999999999999
ha_based,PF06470,0.6721333333333332,0.6,0.8,0.0021314271656741285,0.0018373939965002021
ha_based,PF08729,1.0,1.0,1.0,1.0,1.0
ha_based,PF03134,0.8932666666666668,0.6666666666666666,1.0,0.0004851077170393132,3.8680350227363097e-07
ha_based,PF05456,0.999,1.0,1.0,0.10150000000000002,0.09999999999999999
ha_based,PF20989,1.0,1.0,1.0,1.0,1.0
ha_based,PF04979,0.997,1.0,1.0,0.0025930735930735933,0.0021645021645021645
ha_based,PF00579,0.543,0.3333333333333333,1.0,0.45946320346320346,0.474025974025974
ha_based,PF10248,1.0,1.0,1.0,1.0,1.0
ha_based,PF16123,1.0,1.0,1.0,1.0,1.0
ha_based,PF00681,1.0,1.0,1.0,1.0,1.0
ha_based,PF00334,0.5864444444444443,0.4,0.7333333333333333,0.0007543858137974291,7.299898419345395e-08
ha_based,PF03577,0.994,1.0,1.0,0.10900000000000001,0.09999999999999999
ha_based,PF17982,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF00782,0.8048705547652916,0.7368065433854907,0.8577524893314367,6.829043735226771e-156,2.430443575797786e-230
ha_based,PF07646,0.7663333333333333,0.3333333333333333,1.0,0.4353999999999999,0.6
ha_based,PF13870,1.0,1.0,1.0,1.0,1.0
ha_based,PF00066,0.8543000000000001,0.6,1.0,0.008017276840806251,0.00021650176448938054
ha_based,PF05719,1.0,1.0,1.0,1.0,1.0
ha_based,PF16212,0.9992179487179488,0.9871794871794872,1.0,8.156828314350737e-42,3.4329611587646166e-46
ha_based,PF02833,1.0,1.0,1.0,1.0,1.0
ha_based,PF01130,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF13915,1.0,1.0,1.0,1.0,1.0
ha_based,PF00626,0.5198571428571429,0.38461538461538464,0.7252747252747253,3.395767791180582e-07,6.096554111577614e-11
ha_based,PF16274,0.9976666666666667,1.0,1.0,0.10350000000000002,0.09999999999999999
ha_based,PF02295,1.0,1.0,1.0,1.0,1.0
ha_based,PF20145,1.0,1.0,1.0,1.0,1.0
ha_based,PF03467,1.0,1.0,1.0,1.0,1.0
ha_based,PF09799,0.9716666666666667,0.6666666666666666,1.0,0.1418,0.09999999999999999
ha_based,PF14228,1.0,1.0,1.0,1.0,1.0
ha_based,PF02826,0.999,1.0,1.0,0.0024004329004329,0.0021645021645021645
ha_based,PF02213,0.5713333333333332,0.3333333333333333,1.0,0.7043999999999999,0.6
ha_based,PF02089,1.0,1.0,1.0,1.0,1.0
ha_based,PF00026,0.9993055555555556,1.0,1.0,5.497109750784008e-19,4.5196459263025544e-21
ha_based,PF01074,0.9186,0.6,1.0,0.002788380350299855,1.0825088224469026e-05
ha_based,PF00570,0.6153333333333333,0.3333333333333333,0.6666666666666666,0.6615999999999999,0.6
ha_based,PF01595,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
ha_based,PF14705,1.0,1.0,1.0,1.0,1.0
ha_based,PF09289,0.5665999999999999,0.3,0.9,0.1928529736517353,0.05244755244755244
ha_based,PF00654,0.9955277777777777,0.9722222222222222,1.0,9.600903055407465e-19,4.5196459263025544e-21
ha_based,PF06468,1.0,1.0,1.0,1.0,1.0
ha_based,PF01073,0.9566666666666668,0.8,1.0,7.169885129674585e-05,1.2893450075787698e-08
ha_based,PF03062,0.47437777777777784,0.4,0.6222222222222222,0.00018156735558192205,8.473715099627408e-05
ha_based,PF00326,0.43025000000000013,0.4166666666666667,0.5,0.0027458229363180016,0.0034922983087209143
ha_based,PF15965,1.0,1.0,1.0,1.0,1.0
ha_based,PF06337,0.8087619047619048,0.5238095238095238,0.9523809523809523,0.00098708354033978,4.1589730616185135e-07
ha_based,PF12832,1.0,1.0,1.0,1.0,1.0
ha_based,PF14799,1.0,1.0,1.0,1.0,1.0
ha_based,PF03473,0.5396666666666666,0.3333333333333333,0.6666666666666666,0.7511999999999999,0.6
ha_based,PF06428,1.0,1.0,1.0,1.0,1.0
ha_based,PF01428,0.48128571428571426,0.21428571428571427,0.6785714285714286,0.058022293928441736,0.0015178367819511198
ha_based,PF16496,1.0,1.0,1.0,1.0,1.0
ha_based,PF00351,0.9981666666666666,1.0,1.0,0.0024264069264069263,0.0021645021645021645
ha_based,PF17791,0.6923777777777778,0.5333333333333333,0.7777777777777778,7.12082294156514e-07,3.165609641397662e-11
ha_based,PF00012,0.8992197802197804,0.8241758241758241,0.9560439560439561,3.211725318417629e-27,2.7281526825654383e-39
ha_based,PF16864,1.0,1.0,1.0,1.0,1.0
ha_based,PF19047,0.9932000000000001,0.9333333333333333,1.0,1.3133268247197352e-07,1.2893450075787698e-08
ha_based,PF01485,0.5888888888888889,0.35555555555555557,0.7555555555555555,0.0023639757581411266,7.299898419345395e-08
ha_based,PF01938,1.0,1.0,1.0,1.0,1.0
ha_based,PF13838,0.6646666666666665,0.6666666666666666,0.6666666666666666,0.6023999999999998,0.6
ha_based,PF00622,0.624392943063352,0.5525060144346431,0.6821772253408179,0.0,0.0
ha_based,PF01896,1.0,1.0,1.0,1.0,1.0
ha_based,PF07859,0.976952380952381,0.8571428571428571,1.0,4.853248088042965e-08,3.715691111961505e-12
ha_based,PF01764,1.0,1.0,1.0,1.0,1.0
ha_based,PF06663,0.9456666666666667,0.6666666666666666,1.0,0.18,0.09999999999999999
ha_based,PF05395,0.781,0.3333333333333333,1.0,0.4170999999999999,0.6
ha_based,PF02201,0.5041666666666667,0.5,0.5,0.4665151515151513,0.474025974025974
ha_based,PF08416,0.35832142857142857,0.2857142857142857,0.5366071428571421,0.10011050521681554,0.11103086649998889
ha_based,PF03803,0.9991,1.0,1.0,1.2676178310853228e-05,1.0825088224469026e-05
ha_based,PF05276,1.0,1.0,1.0,1.0,1.0
ha_based,PF04811,0.9933333333333335,0.9333333333333333,1.0,4.630295791216878e-07,1.2893450075787698e-08
ha_based,PF08947,0.9993333333333333,1.0,1.0,0.10100000000000003,0.09999999999999999
ha_based,PF02136,0.3737857142857142,0.25,0.5,0.08438856161365814,0.05551971712876329
ha_based,PF07292,1.0,1.0,1.0,1.0,1.0
ha_based,PF04300,0.6771999999999998,0.6666666666666666,0.8,0.00169344169504515,0.0018373939965002021
ha_based,PF21310,1.0,1.0,1.0,1.0,1.0
ha_based,PF10996,0.9585,0.6666666666666666,1.0,0.016616883116883117,0.0021645021645021645
ha_based,PF14598,0.9303090909090909,0.8,1.0,9.147950103006948e-15,4.380921398569281e-27
ha_based,PF00063,0.7452147147147148,0.6981981981981982,0.7882882882882883,4.550940837995485e-115,3.658022527196645e-181
ha_based,PF12179,1.0,1.0,1.0,1.0,1.0
ha_based,PF16184,0.9694,0.8,1.0,0.0008562211782026023,1.0825088224469026e-05
ha_based,PF06294,0.5263333333333333,0.3333333333333333,0.6666666666666666,0.7681999999999999,0.6
ha_based,PF01630,0.9995,1.0,1.0,0.0022359307359307357,0.0021645021645021645
ha_based,PF00611,0.5722207792207792,0.39816017316017316,0.7316017316017316,4.991280279001664e-10,2.660306782194337e-36
ha_based,PF20627,1.0,1.0,1.0,1.0,1.0
ha_based,PF05920,0.8651630434782609,0.7971014492753623,0.9130434782608695,2.2988447455974147e-73,2.3920762459097525e-107
ha_based,PF01979,0.5166,0.3111111111111111,0.6666666666666666,0.0034219886748658988,3.2734281333064613e-06
ha_based,PF00378,0.8626282051282053,0.7435897435897436,0.9487179487179487,4.199606381868918e-20,6.015218644048966e-31
ha_based,PF01067,0.9195384615384616,0.8205128205128205,0.9871794871794872,3.317225210198106e-24,6.234840915290059e-36
ha_based,PF13873,0.9728666666666668,0.8666666666666667,1.0,4.269730459847476e-06,1.2893450075787698e-08
ha_based,PF01770,0.772,0.5,1.0,0.13887445887445887,0.025974025974025972
ha_based,PF03920,0.6407999999999999,0.6,0.9,0.04103077572582215,0.05244755244755244
ha_based,PF16600,1.0,1.0,1.0,1.0,1.0
ha_based,PF00039,0.8946666666666666,0.3333333333333333,1.0,0.25320000000000004,0.09999999999999999
ha_based,PF01722,0.9893333333333333,0.6666666666666666,1.0,0.11600000000000003,0.09999999999999999
ha_based,PF18808,1.0,1.0,1.0,1.0,1.0
ha_based,PF21052,1.0,1.0,1.0,1.0,1.0
ha_based,PF02493,0.5594571428571428,0.3523809523809524,0.7238095238095238,5.567033342567482e-05,3.6047548373271884e-16
ha_based,PF05308,0.9913333333333333,0.9916666666666671,1.0,0.11290000000000001,0.09999999999999999
ha_based,PF00810,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
ha_based,PF06105,1.0,1.0,1.0,1.0,1.0
ha_based,PF01803,1.0,1.0,1.0,1.0,1.0
ha_based,PF02257,0.3144166666666666,0.1388888888888889,0.5555555555555556,0.2100935196981741,0.06898879546934714
ha_based,PF15186,0.4483333333333333,0.3333333333333333,0.5,0.6192142857142857,0.474025974025974
ha_based,PF01166,0.8393333333333334,0.5,1.0,0.0697943722943723,0.025974025974025972
ha_based,PF09409,0.5036666666666666,0.3333333333333333,0.6666666666666666,0.7948999999999998,0.6
ha_based,PF01442,0.7141666666666667,0.3333333333333333,1.0,0.22400216450216448,0.14285714285714285
ha_based,PF15409,0.9978333333333333,1.0,1.0,0.002567099567099567,0.0021645021645021645
ha_based,PF02148,0.6099670329670329,0.4835164835164835,0.7472527472527473,1.2805203805781564e-08,8.363968295216745e-16
ha_based,PF11952,1.0,1.0,1.0,1.0,1.0
ha_based,PF15914,1.0,1.0,1.0,1.0,1.0
ha_based,PF21225,0.501,0.5,0.5,0.47288095238095224,0.474025974025974
ha_based,PF11819,0.6238333333333334,0.3333333333333333,1.0,0.3565995670995671,0.14285714285714285
ha_based,PF00629,0.5823602941176471,0.47058823529411764,0.6985294117647058,2.557869662118327e-11,1.4242578847589001e-21
ha_based,PF02212,0.6593333333333332,0.42857142857142855,0.8571428571428571,0.004518496693965431,0.00010024313356518223
ha_based,PF02801,1.0,1.0,1.0,1.0,1.0
ha_based,PF12947,0.4782549019607843,0.27450980392156865,0.6341503267973855,8.502430618130124e-05,1.392895476573004e-16
ha_based,PF00292,0.8092222222222223,0.5833333333333334,0.9444444444444444,5.543009112011525e-06,7.061445440721594e-13
ha_based,PF18581,1.0,1.0,1.0,1.0,1.0
ha_based,PF17681,0.7068,0.4,1.0,0.0586449371062374,0.012340600575894691
ha_based,PF15051,1.0,1.0,1.0,1.0,1.0
ha_based,PF07809,1.0,1.0,1.0,1.0,1.0
ha_based,PF01064,0.9943928571428571,0.9642857142857143,1.0,1.1294275649143324e-12,2.6148266473233464e-16
ha_based,PF21355,0.7312857142857143,0.5,0.9642857142857143,0.0004954460795318375,3.7143457596749274e-07
ha_based,PF16209,0.9992564102564103,0.9871794871794872,1.0,4.332661320370168e-43,3.4329611587646166e-46
ha_based,PF10367,1.0,1.0,1.0,1.0,1.0
ha_based,PF15059,1.0,1.0,1.0,1.0,1.0
ha_based,PF01419,1.0,1.0,1.0,1.0,1.0
ha_based,PF00298,1.0,1.0,1.0,1.0,1.0
ha_based,PF08005,0.9995,1.0,1.0,0.002235930735930736,0.0021645021645021645
ha_based,PF04111,1.0,1.0,1.0,1.0,1.0
ha_based,PF06553,1.0,1.0,1.0,1.0,1.0
ha_based,PF07001,0.9843333333333333,0.6666666666666666,1.0,0.12350000000000003,0.09999999999999999
ha_based,PF04664,1.0,1.0,1.0,1.0,1.0
ha_based,PF00580,1.0,1.0,1.0,1.0,1.0
ha_based,PF06752,1.0,1.0,1.0,1.0,1.0
ha_based,PF08148,1.0,1.0,1.0,1.0,1.0
ha_based,PF04424,1.0,1.0,1.0,1.0,1.0
ha_based,PF01151,0.5816190476190475,0.47619047619047616,0.7142857142857143,0.0031670385739763526,0.0016567962353134283
ha_based,PF12234,1.0,1.0,1.0,1.0,1.0
ha_based,PF02862,0.7446,0.4666666666666667,1.0,0.008866752549937622,0.00035334499932696196
ha_based,PF10609,0.9983333333333333,1.0,1.0,0.10250000000000001,0.09999999999999999
ha_based,PF01871,1.0,1.0,1.0,1.0,1.0
ha_based,PF08506,0.9983333333333333,1.0,1.0,0.10250000000000001,0.09999999999999999
ha_based,PF17817,1.0,1.0,1.0,1.0,1.0
ha_based,PF08703,0.7316666666666666,0.3333333333333333,1.0,0.48419999999999985,0.6
ha_based,PF02854,0.7705777777777778,0.5777777777777777,0.9111111111111111,6.139746748930537e-07,1.1019527232713381e-13
ha_based,PF05347,0.7365714285714287,0.5,0.9285714285714286,0.00032826757597842027,6.064237974979474e-08
ha_based,PF00993,0.9990666666666668,1.0,1.0,2.297612803505368e-08,1.2893450075787698e-08
ha_based,PF03281,0.996,1.0,1.0,0.002735930735930736,0.0021645021645021645
ha_based,PF11502,1.0,1.0,1.0,1.0,1.0
