family,silhouette,experiment
PF15623,0.012949915789649602,ha_based
PF05010,0.012673505453636713,ha_based
PF09379,0.012651029604310526,ha_based
PF03131,0.0118417657739886,ha_based
PF14555,0.011724246401947191,ha_based
PF06201,0.011505276366113704,ha_based
PF18151,0.01131241180736181,ha_based
PF09291,0.010155966327521193,ha_based
PF07524,0.009709649301581524,ha_based
PF05729,0.009386014452988312,ha_based
PF21410,0.008446116146761218,ha_based
PF15695,0.007770381774500901,ha_based
PF04046,0.007004840925415701,ha_based
PF09162,0.007000465926852495,ha_based
PF02197,0.006923324565186517,ha_based
PF00650,0.006708839012264822,ha_based
PF04851,0.006174617229430801,ha_based
PF13804,0.005681457669593493,ha_based
PF09341,0.005440821906616711,ha_based
PF01585,0.0043019377466322894,ha_based
PF15223,0.0037987387279340146,ha_based
PF18658,0.0027365312603049863,ha_based
PF13229,0.0009505085388545886,ha_based
PF00365,0.0007778059924481995,ha_based
PF08391,0.00011160788282021938,ha_based
PF04212,-8.282378749535635e-05,ha_based
PF00692,-0.00027477979978496325,ha_based
PF06456,-0.0006537155310876175,ha_based
PF13606,-0.0014093303561516501,ha_based
PF01849,-0.0022232513258370057,ha_based
PF00400,-0.004258321008091537,ha_based
PF13432,-0.005694233616506339,ha_based
PF12721,-0.006325570763125232,ha_based
PF12349,-0.007821163966949762,ha_based
PF03476,-0.00885378693572747,ha_based
PF16589,-0.009126543538492626,ha_based
PF01834,-0.011241601192511164,ha_based
PF01352,-0.01158205543016777,ha_based
PF00053,-0.011991204535474531,ha_based
PF08646,-0.012694436734950632,ha_based
PF13894,-0.015880156633493847,ha_based
PF00046,-0.016216217543008504,ha_based
PF05195,-0.016271706542352327,ha_based
PF17069,-0.017837375758154694,ha_based
PF01575,-0.01853817150340109,ha_based
PF13360,-0.018705212608934985,ha_based
PF01733,-0.020340798497712198,ha_based
PF08238,-0.02076102065100538,ha_based
PF12443,-0.021484990788890324,ha_based
PF14836,-0.0222854769883295,ha_based
PF10358,-0.022644327461373015,ha_based
PF08152,-0.022961526960072143,ha_based
PF00975,-0.023400087314915163,ha_based
PF11566,-0.02349355827424593,ha_based
PF13865,-0.023744950124993336,ha_based
PF21182,-0.02396769164878987,ha_based
PF19274,-0.024638527247444975,ha_based
PF15558,-0.025048978651059373,ha_based
PF17779,-0.02516266727094363,ha_based
PF01896,-0.02575893565842513,ha_based
PF12874,-0.02653249513579614,ha_based
PF00736,-0.02697866182988451,ha_based
PF08755,-0.027571286372483073,ha_based
PF00615,-0.027793969920181905,ha_based
PF01937,-0.028636298939816784,ha_based
PF02825,-0.029008804549508493,ha_based
PF02137,-0.03159816494278256,ha_based
PF05773,-0.03187405567334034,ha_based
PF15733,-0.032386482788353654,ha_based
PF01494,-0.033450165244942154,ha_based
PF03725,-0.033483552330276556,ha_based
PF00595,-0.03354329815924262,ha_based
PF00641,-0.03480049998736623,ha_based
PF02036,-0.03524353437340766,ha_based
PF12485,-0.035396143722850715,ha_based
PF15735,-0.035470117896494124,ha_based
PF15017,-0.03680334680825825,ha_based
PF21225,-0.037510453554050915,ha_based
PF00515,-0.03785853897629243,ha_based
PF12923,-0.03818642533517047,ha_based
PF10148,-0.039274132415297425,ha_based
PF00573,-0.04010930604175611,ha_based
PF17862,-0.040124841309942094,ha_based
PF01398,-0.04036722884868715,ha_based
PF00788,-0.04054907706265387,ha_based
PF00004,-0.04247048141700349,ha_based
PF03399,-0.04279544899605858,ha_based
PF14478,-0.04366708500031513,ha_based
PF13465,-0.04389785310475203,ha_based
PF07562,-0.04610997844897835,ha_based
PF11952,-0.04660538472396414,ha_based
PF03815,-0.04715995771359194,ha_based
PF15115,-0.04828136609783251,ha_based
PF13637,-0.04895924821692321,ha_based
PF17654,-0.0494354880346366,ha_based
PF14473,-0.04961555576441112,ha_based
PF15790,-0.04967507623047729,ha_based
PF16879,-0.05097690328561377,ha_based
PF04387,-0.051057373927171024,ha_based
PF03299,-0.05190091645545736,ha_based
PF13405,-0.052835059165880605,ha_based
PF15060,-0.05313193499547997,ha_based
PF01408,-0.05328187872013934,ha_based
PF08477,-0.05448484313569657,ha_based
PF07145,-0.054524030468539486,ha_based
PF01424,-0.05473412853717463,ha_based
PF05670,-0.05659545053176096,ha_based
PF00443,-0.0578701517703214,ha_based
PF01201,-0.05894499575849177,ha_based
PF07647,-0.059314373732443415,ha_based
PF00564,-0.05998029924667381,ha_based
PF12752,-0.06043360627359462,ha_based
PF00536,-0.06185831428899968,ha_based
PF01421,-0.06324580467493368,ha_based
PF15063,-0.06382170641567342,ha_based
PF18044,-0.06437777245753562,ha_based
PF02898,-0.06485095866907642,ha_based
PF02946,-0.06665416130804669,ha_based
PF13646,-0.06738142635411981,ha_based
PF02580,-0.06833025071479648,ha_based
PF13176,-0.06918599736695452,ha_based
PF14559,-0.0722611244738447,ha_based
PF04644,-0.07527875852741672,ha_based
PF06294,-0.07807532535141493,ha_based
PF17817,-0.07826019937513973,ha_based
PF13181,-0.08093678197424603,ha_based
PF07719,-0.08193509172807889,ha_based
PF06839,-0.08304785513785373,ha_based
PF02214,-0.08329099740623735,ha_based
PF15487,-0.08363198312882414,ha_based
PF21704,-0.08553061111887039,ha_based
PF13087,-0.08903150254679926,ha_based
PF00907,-0.09288846193786049,ha_based
PF04068,-0.09421722861327275,ha_based
PF00612,-0.09524610683030299,ha_based
PF17105,-0.09640788364979203,ha_based
PF00129,-0.09657466370809675,ha_based
PF15374,-0.09736774444245366,ha_based
PF13174,-0.0979142310775577,ha_based
PF15612,-0.09833476160297894,ha_based
PF12125,-0.09983210116572616,ha_based
PF15276,-0.10051832781578951,ha_based
PF17857,-0.10281701594249504,ha_based
PF09791,-0.10523089810067399,ha_based
PF00930,-0.10679309444231411,ha_based
PF08613,-0.10740248659411322,ha_based
PF10482,-0.10935836250973352,ha_based
PF13414,-0.11132047787041999,ha_based
PF16959,-0.11419212226951347,ha_based
PF09750,-0.11594102465595046,ha_based
PF01833,-0.11903050110504987,ha_based
PF02881,-0.11954484372117757,ha_based
PF13424,-0.12043302884097729,ha_based
PF05002,-0.12078047800930247,ha_based
PF07837,-0.12124283530037372,ha_based
PF13768,-0.12311550223212164,ha_based
PF17826,-0.12411964709676082,ha_based
PF02145,-0.12724680454375226,ha_based
PF10037,-0.1277664863697041,ha_based
PF14904,-0.12876568374884556,ha_based
PF01778,-0.13640426941308248,ha_based
PF09806,-0.13722315716049938,ha_based
PF06512,-0.14247254095256645,ha_based
PF13871,-0.14459634633548624,ha_based
PF00043,-0.14663702353209473,ha_based
PF00035,-0.14718443171344797,ha_based
PF15908,-0.1521549282115654,ha_based
PF15739,-0.15366234150828018,ha_based
PF05743,-0.15501707295089595,ha_based
PF02188,-0.15531585019734429,ha_based
PF13877,-0.15777943172394404,ha_based
PF17790,-0.16034101057105266,ha_based
PF16188,-0.16479005650188783,ha_based
PF21343,-0.1682920469752156,ha_based
PF04564,-0.16830726962172138,ha_based
PF00130,-0.17529838854762791,ha_based
PF15796,-0.1760615182999593,ha_based
PF19440,-0.1774041167878908,ha_based
PF20826,-0.18532370756539174,ha_based
PF08271,-0.18650934628846427,ha_based
PF03256,-0.18802942659584998,ha_based
PF11555,-0.18840110151044787,ha_based
PF18755,-0.19101372564042274,ha_based
PF02359,-0.20059197239288995,ha_based
PF05605,-0.20153795665009466,ha_based
PF00580,-0.21370206698994676,ha_based
PF09111,-0.2159847361837478,ha_based
PF11404,-0.21741960703290664,ha_based
PF09730,-0.21940493109509984,ha_based
PF08265,-0.22010274739612123,ha_based
PF04053,-0.22580198967653642,ha_based
PF05001,-0.23107540777533586,ha_based
PF15808,-0.2333671678513859,ha_based
PF17921,-0.23969006184829644,ha_based
PF17229,-0.24384391489843937,ha_based
PF15791,-0.26434503283493094,ha_based
PF15825,1.0,mean
PF12537,1.0,mean
PF05470,0.9999234678352402,mean
PF21145,0.9993000069354327,mean
PF00935,0.9992489026263904,mean
PF15320,0.9947575514321824,mean
PF16906,0.9927657432976646,mean
PF21058,0.9926521654605812,mean
PF14917,0.9921505188394382,mean
PF08616,0.9914823527675102,mean
PF04056,0.991359748989168,mean
PF00077,0.9897357256049156,mean
PF04922,0.9891420255903562,mean
PF00344,0.9886033193712078,mean
PF07683,0.9860595994948074,mean
PF17802,0.9823218901241452,mean
PF02812,0.981871001590504,mean
PF04774,0.9815997229596112,mean
PF15194,0.9803672716813544,mean
PF14976,0.9769191014279176,mean
PF16891,0.9712747816715512,mean
PF07324,0.9709942276712668,mean
PF20165,0.9663993410983592,mean
PF00810,0.9640462212526544,mean
PF02792,0.9640053510813644,mean
PF04615,0.9638513412203766,mean
PF00834,0.9623404991978788,mean
PF08071,0.9558426019657644,mean
PF09173,0.9553544371005104,mean
PF04061,0.9539703697124952,mean
PF02135,0.950936948523882,mean
PF12926,0.949850046182313,mean
PF04627,0.9493756713349368,mean
PF14886,0.9488606712218876,mean
PF04091,0.9474236393532462,mean
PF08944,0.9458144093549185,mean
PF09111,0.9457904087202074,mean
PF08912,0.9453842158415432,mean
PF04856,0.9442683769588393,mean
PF08752,0.9417423236933812,mean
PF18360,0.9413356396767462,mean
PF06624,0.9368261489207884,mean
PF21485,0.9365523878898512,mean
PF02921,0.9337984985178184,mean
PF02799,0.9314927397568808,mean
PF00365,0.9310819911650398,mean
PF07923,0.9305323452114976,mean
PF08913,0.9282109404635672,mean
PF11825,0.9279301534175712,mean
PF17857,0.924788154115757,mean
PF12424,0.9242633736136936,mean
PF21679,0.9226588453186088,mean
PF11629,0.9221886798733498,mean
PF14820,0.9212443984307216,mean
PF00717,0.9182720342616202,mean
PF15722,0.9154883782738792,mean
PF06623,0.9151649844310668,mean
PF12548,0.914306190824879,mean
PF01992,0.9136308709938604,mean
PF15636,0.9134211531698804,mean
PF01384,0.9129782825362194,mean
PF04177,0.912737821111004,mean
PF01210,0.912449858936609,mean
PF18296,0.910522702835215,mean
PF16898,0.9100377207925652,mean
PF12234,0.9086211629671984,mean
PF02728,0.9085691747971912,mean
PF02291,0.9085499540382392,mean
PF14893,0.9065556449476302,mean
PF05474,0.9064529875976804,mean
PF06583,0.9060809617396696,mean
PF16486,0.9053156918098492,mean
PF00438,0.904273637816022,mean
PF04667,0.9032133952130956,mean
PF03015,0.9027252202717228,mean
PF10606,0.9019610583426444,mean
PF04718,0.901162431080558,mean
PF09072,0.900853903410676,mean
PF06638,0.8988591514292836,mean
PF12031,0.8988590410090317,mean
PF00709,0.8974565853305135,mean
PF00261,0.8971276693925883,mean
PF15487,0.8965659030792155,mean
PF14222,0.8961903234553191,mean
PF00373,0.8952346158622335,mean
PF00797,0.8951071309426253,mean
PF03881,0.8949346216019196,mean
PF21052,0.8931848409153617,mean
PF00186,0.8924265913123557,mean
PF12605,0.8916125911296415,mean
PF09005,0.8905083164965921,mean
PF07159,0.8886824897371619,mean
PF01394,0.8880000491547382,mean
PF14304,0.8863717300304663,mean
PF04579,0.8856018337780025,mean
PF01667,0.8847993466287918,mean
PF00162,0.8836137576320006,mean
PF02948,0.8822985102558875,mean
PF03952,0.8817878159223889,mean
PF00832,0.8815367594853759,mean
PF00343,0.8787875761396343,mean
PF06374,0.877152682848964,mean
PF16897,0.8768406165478881,mean
PF01380,0.8765328202052434,mean
PF12478,0.8757009756804186,mean
PF16534,0.8753236749742391,mean
PF11830,0.874810443992041,mean
PF15708,0.8731748188649732,mean
PF21147,0.871719630182346,mean
PF00806,0.8694731236111587,mean
PF06817,0.8689098731410462,mean
PF08608,0.868868548816081,mean
PF20145,0.8666001476009467,mean
PF04699,0.8664729359000258,mean
PF14619,0.8658069815975555,mean
PF04719,0.8654080732424461,mean
PF14513,0.862789768303946,mean
PF07933,0.861985133891159,mean
PF04923,0.860942773678013,mean
PF12402,0.8589806397681085,mean
PF00274,0.858636934258666,mean
PF12144,0.858292924790341,mean
PF16566,0.8579050769928469,mean
PF03878,0.85777720005206,mean
PF01148,0.8577568560235903,mean
PF06427,0.8557880637857038,mean
PF16609,0.8552753100763993,mean
PF05693,0.8551506530036153,mean
PF16562,0.8543878542413901,mean
PF16498,0.8531825489609534,mean
PF08466,0.852816197361542,mean
PF01213,0.8525242053812949,mean
PF19518,0.8514482947027185,mean
PF08443,0.8511810636266837,mean
PF17219,0.8502019189284833,mean
PF18913,0.8499643948656077,mean
PF08366,0.8496524593930698,mean
PF15315,0.8485459048108716,mean
PF00117,0.8482648079912857,mean
PF16597,0.8475718296381838,mean
PF01144,0.8463398793214971,mean
PF15206,0.8437567010438789,mean
PF16482,0.843156897462893,mean
PF10148,0.8426155236491126,mean
PF01794,0.842171275754207,mean
PF00244,0.8410294008221703,mean
PF08919,0.8406912523740062,mean
PF04880,0.8405719589454528,mean
PF01086,0.8396802709853224,mean
PF01393,0.8393273507011103,mean
PF09744,0.8384209170514214,mean
PF06565,0.8362698081968893,mean
PF01608,0.8326714550807155,mean
PF06752,0.8315085246626502,mean
PF11540,0.8307634549371758,mean
PF04799,0.8295830083019375,mean
PF03194,0.8279948497962134,mean
PF11627,0.8268895718525873,mean
PF00131,0.8246631384324364,mean
PF11701,0.8225150341325383,mean
PF16644,0.8204178661192426,mean
PF09045,0.8201965570656022,mean
PF00245,0.8200783757367689,mean
PF16675,0.8192366094771435,mean
PF16870,0.8180623400199943,mean
PF12203,0.8173809591171733,mean
PF04704,0.8169637358009555,mean
PF13967,0.8168681905812839,mean
PF12569,0.8156715994288563,mean
PF01269,0.8151573045109365,mean
PF01365,0.8150573144280125,mean
PF00464,0.812749358655851,mean
PF01554,0.8126487612431844,mean
PF21520,0.8106720930387755,mean
PF05324,0.8097059939922393,mean
PF14306,0.8095062461684753,mean
PF03364,0.8080499463068131,mean
PF03441,0.8060021183458113,mean
PF16563,0.8054308597410578,mean
PF01731,0.8043899794754795,mean
PF15020,0.8016852251065707,mean
PF14787,0.8005644921156677,mean
PF10254,0.7999884475658449,mean
PF04560,0.7993915272985285,mean
PF13469,0.7993730037305034,mean
PF19440,0.7992490397801599,mean
PF20492,0.7985714984241503,mean
PF08143,0.7982669502723372,mean
PF21801,0.796126040028035,mean
PF17450,0.7954085518354163,mean
PF00268,0.7950660216332063,mean
PF14636,0.7922599385932815,mean
PF11979,0.7921886021596294,mean
PF00743,0.7912268343790453,mean
PF06105,0.7909445354482347,mean
PF12179,0.7885518372983695,mean
PF09848,0.7872187517563232,mean
PF21361,0.787162593693224,mean
PF05392,0.7858143978515564,mean
PF08833,0.7850410387752779,mean
PF21494,0.7834836232350817,mean
PF04845,0.7823519851850107,mean
PF20210,0.7816092665404659,mean
PF08442,0.7802268907005724,mean
PF11945,0.7785861838168493,mean
PF17297,0.7785445632710546,mean
PF12414,0.7776736445225224,mean
PF18012,0.7773461385652111,mean
PF08526,0.7760782626708798,mean
PF00103,0.7747392165309518,mean
PF15337,0.7732515512323239,mean
PF06140,0.7727257765020666,mean
PF12316,0.7726534636132192,mean
PF04621,0.7716765831459991,mean
PF20871,0.7702882280869677,mean
PF03332,0.7682064142138296,mean
PF12129,0.766441831457805,mean
PF14650,0.7643619813883968,mean
PF09029,0.7640139547805619,mean
PF05735,0.7633219321757512,mean
PF16046,0.7621597313432995,mean
PF01080,0.7612956441973995,mean
PF15297,0.7606914160248763,mean
PF21126,0.7605344146936419,mean
PF01773,0.7595957247024829,mean
PF04921,0.757270064823664,mean
PF02991,0.7560480463791537,mean
PF18782,0.7551611457413324,mean
PF06466,0.754990255795643,mean
PF02990,0.7545695923924935,mean
PF03521,0.7533450522593053,mean
PF03501,0.7515591246931796,mean
PF07884,0.7514156338346427,mean
PF14653,0.7466849961332498,mean
PF02320,0.7461136070178389,mean
PF07851,0.7456188338647765,mean
PF00184,0.7456019096631818,mean
PF17826,0.7424468950817461,mean
PF12881,0.7422922745616706,mean
PF02173,0.7411977676407377,mean
PF09280,0.7406151847888559,mean
PF21473,0.7397160831288481,mean
PF21533,0.7391083787021291,mean
PF00429,0.7390850322420575,mean
PF07474,0.7385634597706322,mean
PF01780,0.7379623803993033,mean
PF12610,0.7376553402842837,mean
PF08399,0.7366232719629915,mean
PF13882,0.7357331576684953,mean
PF02518,0.7327823284208291,mean
PF06625,0.7324223686520375,mean
PF12148,0.7323467409950613,mean
PF06465,0.7306951385314374,mean
PF11502,0.7296924317898331,mean
PF03179,0.7296803911118824,mean
PF00273,0.7292229755204183,mean
PF05719,0.7289356026109552,mean
PF16017,0.7276914059214744,mean
PF12308,0.7268833280507426,mean
PF12595,0.7256074760876902,mean
PF12360,0.7242422424943868,mean
PF18308,0.722983226923699,mean
PF01154,0.7229593257455305,mean
PF10486,0.722066287381641,mean
PF11002,0.721906516530469,mean
PF10204,0.7190233200859286,mean
PF06480,0.7178431774947688,mean
PF16423,0.7168601028899839,mean
PF02296,0.716516570129571,mean
PF02176,0.7153390476757284,mean
PF16568,0.7147961202511303,mean
PF14051,0.714219790485945,mean
PF04629,0.7140185740409573,mean
PF16176,0.7135007861972524,mean
PF04184,0.7112059410061186,mean
PF01301,0.7102656682210987,mean
PF10271,0.7090620820248723,mean
PF08515,0.7090411301702658,mean
PF11705,0.708776396169517,mean
PF16533,0.7082071209032728,mean
PF05033,0.7080615370438152,mean
PF21290,0.7076267703873765,mean
PF04511,0.7076136838666053,mean
PF14845,0.7048054830306512,mean
PF10497,0.7042097598741617,mean
PF18035,0.7031146656128959,mean
PF13599,0.7030719680320894,mean
PF05334,0.7026380583724077,mean
PF15788,0.7014549479408375,mean
PF10275,0.7000060349072887,mean
PF03615,0.6994502642252791,mean
PF01776,0.6989824337898947,mean
PF13853,0.6986085541535854,mean
PF01586,0.6981168282248046,mean
PF02375,0.69735391416115,mean
PF00361,0.6968642786300353,mean
PF09354,0.6968497744845292,mean
PF02177,0.696794990050106,mean
PF05769,0.6955587804007008,mean
PF21744,0.6952726200298396,mean
PF01803,0.6952282100649466,mean
PF15666,0.6932896433786285,mean
PF16600,0.6920187674204421,mean
PF16034,0.6916253904799233,mean
PF16614,0.6910430471163425,mean
PF01079,0.6903870044141621,mean
PF08152,0.6903224130263568,mean
PF01437,0.6900471053760577,mean
PF09514,0.6892170871875241,mean
PF01603,0.6851839001407505,mean
PF02485,0.6849069719720697,mean
PF11759,0.6845152858736193,mean
PF12004,0.6837175378561623,mean
PF04712,0.6818197950529242,mean
PF06617,0.681758318297334,mean
PF04194,0.6804688656153448,mean
PF14857,0.6798756268921295,mean
PF15242,0.6797186120029303,mean
PF03954,0.6788447791584181,mean
PF09007,0.676166712789281,mean
PF17035,0.6760712212153634,mean
PF12125,0.6758438838471239,mean
PF08518,0.6751075690968145,mean
PF00930,0.674713039111602,mean
PF00939,0.6744196770335592,mean
PF21581,0.674419644416908,mean
PF01146,0.6743035494291911,mean
PF15040,0.6742479022281296,mean
PF05572,0.67374299485217,mean
PF15623,0.6730715822957251,mean
PF16211,0.6721926406213622,mean
PF13472,0.6711624540208047,mean
PF14796,0.6698462089170709,mean
PF10228,0.6678323855859146,mean
